city,town,road,,,
屏東縣,里港鄉,忠孝路,16,7,39
屏東縣,里港鄉,忠貞路,16,7,40
屏東縣,里港鄉,東榮巷,16,7,41
屏東縣,里港鄉,武洛,16,7,42
屏東縣,里港鄉,武洛路,16,7,43
屏東縣,里港鄉,信國,16,7,44
屏東縣,里港鄉,信國路,16,7,45
屏東縣,里港鄉,信義路,16,7,46
屏東縣,里港鄉,南堤,16,7,47
屏東縣,里港鄉,南進路,16,7,48
屏東縣,里港鄉,南興路,16,7,49
屏東縣,里港鄉,茄苳路,16,7,50
屏東縣,里港鄉,勝利路,16,7,51
屏東縣,里港鄉,塔樓路,16,7,52
屏東縣,里港鄉,新民路,16,7,53
屏東縣,里港鄉,新生巷,16,7,54
屏東縣,里港鄉,載南路,16,7,55
屏東縣,里港鄉,載興路,16,7,56
屏東縣,里港鄉,農場,16,7,57
屏東縣,里港鄉,過江路,16,7,58
屏東縣,里港鄉,福興路,16,7,59
屏東縣,里港鄉,精華街,16,7,60
屏東縣,里港鄉,潮厝,16,7,61
屏東縣,里港鄉,潮厝路,16,7,62
屏東縣,里港鄉,瀰力路,16,7,63
屏東縣,里港鄉,鐵店,16,7,64
屏東縣,里港鄉,鐵店路,16,7,65
屏東縣,佳冬鄉,十全路,16,8,1
屏東縣,佳冬鄉,十美路,16,8,2
屏東縣,佳冬鄉,三民一巷,16,8,3
屏東縣,佳冬鄉,三民二巷,16,8,4
屏東縣,佳冬鄉,三民巷,16,8,5
屏東縣,佳冬鄉,上隆路,16,8,6
屏東縣,佳冬鄉,大平路,16,8,7
屏東縣,佳冬鄉,大同路,16,8,8
屏東縣,佳冬鄉,大安街,16,8,9
屏東縣,佳冬鄉,大東路,16,8,10
屏東縣,佳冬鄉,大豐路,16,8,11
屏東縣,佳冬鄉,中山路,16,8,12
屏東縣,佳冬鄉,中心路,16,8,13
屏東縣,佳冬鄉,中正路,16,8,14
屏東縣,佳冬鄉,中巷,16,8,15
屏東縣,佳冬鄉,中華路,16,8,16
屏東縣,佳冬鄉,中興路,16,8,17
屏東縣,佳冬鄉,內舘路,16,8,18
屏東縣,佳冬鄉,公園街,16,8,19
屏東縣,佳冬鄉,文化一路,16,8,20
屏東縣,佳冬鄉,文化二路,16,8,21
屏東縣,佳冬鄉,文化三路,16,8,22
屏東縣,佳冬鄉,文昌街,16,8,23
屏東縣,佳冬鄉,冬根路,16,8,24
屏東縣,佳冬鄉,北興路,16,8,25
屏東縣,佳冬鄉,四塊路,16,8,26
屏東縣,佳冬鄉,民生路,16,8,27
屏東縣,佳冬鄉,民有街,16,8,28
屏東縣,佳冬鄉,民享街,16,8,29
屏東縣,佳冬鄉,民治街,16,8,30
屏東縣,佳冬鄉,民族路,16,8,31
屏東縣,佳冬鄉,民學路,16,8,32
屏東縣,佳冬鄉,永昌街,16,8,33
屏東縣,佳冬鄉,永泰街,16,8,34
屏東縣,佳冬鄉,永富街,16,8,35
屏東縣,佳冬鄉,玉光街,16,8,36
屏東縣,佳冬鄉,石光街,16,8,37
屏東縣,佳冬鄉,光明路,16,8,38
屏東縣,佳冬鄉,光前巷,16,8,39
屏東縣,佳冬鄉,西昌路,16,8,40
屏東縣,佳冬鄉,西巷,16,8,41
屏東縣,佳冬鄉,西邊路,16,8,42
屏東縣,佳冬鄉,佳和路,16,8,43
屏東縣,佳冬鄉,佳昌路,16,8,44
屏東縣,佳冬鄉,佳園路,16,8,45
屏東縣,佳冬鄉,佳農街,16,8,46
屏東縣,佳冬鄉,佳興路,16,8,47
屏東縣,佳冬鄉,佳豐路,16,8,48
屏東縣,佳冬鄉,和平路,16,8,49
屏東縣,佳冬鄉,和興街,16,8,50
屏東縣,佳冬鄉,官埔,16,8,51
屏東縣,佳冬鄉,忠孝街,16,8,52
屏東縣,佳冬鄉,忠和街,16,8,53
屏東縣,佳冬鄉,忠信巷,16,8,54
屏東縣,佳冬鄉,忠信街,16,8,55
屏東縣,佳冬鄉,忠愛街,16,8,56
屏東縣,佳冬鄉,忠義街,16,8,57
屏東縣,佳冬鄉,東角路,16,8,58
屏東縣,佳冬鄉,東昌路,16,8,59
屏東縣,佳冬鄉,東鎮路,16,8,60
屏東縣,佳冬鄉,武丁路,16,8,61
屏東縣,佳冬鄉,羌光路,16,8,62
屏東縣,佳冬鄉,南寮路,16,8,63
屏東縣,佳冬鄉,後巷,16,8,64
屏東縣,佳冬鄉,炯興路,16,8,65
屏東縣,佳冬鄉,國中巷,16,8,66
屏東縣,佳冬鄉,啟南路,16,8,67
屏東縣,佳冬鄉,頂巷,16,8,68
屏東縣,佳冬鄉,堤防,16,8,69
屏東縣,佳冬鄉,堤防路,16,8,70
屏東縣,佳冬鄉,復興路,16,8,71
屏東縣,佳冬鄉,番寮路,16,8,72
屏東縣,佳冬鄉,進學街,16,8,73
屏東縣,佳冬鄉,塭田路,16,8,74
屏東縣,佳冬鄉,新民巷,16,8,75
屏東縣,佳冬鄉,新埔路,16,8,76
屏東縣,佳冬鄉,溝渚路,16,8,77
屏東縣,佳冬鄉,義和路,16,8,78
屏東縣,佳冬鄉,葫爐路,16,8,79
屏東縣,佳冬鄉,禮義巷,16,8,80
屏東縣,佳冬鄉,豐海路,16,8,81
屏東縣,佳冬鄉,豐漁路,16,8,82
屏東縣,佳冬鄉,庄美路,16,8,83
屏東縣,佳冬鄉,羗光路,16,8,84
屏東縣,來義鄉,十全路,16,9,1
屏東縣,來義鄉,十美路,16,9,2
屏東縣,來義鄉,三民一巷,16,9,3
屏東縣,來義鄉,三民二巷,16,9,4
屏東縣,來義鄉,三民巷,16,9,5
屏東縣,來義鄉,上隆路,16,9,6
屏東縣,來義鄉,大平路,16,9,7
屏東縣,來義鄉,大同路,16,9,8
屏東縣,來義鄉,大安街,16,9,9
屏東縣,來義鄉,大東路,16,9,10
屏東縣,來義鄉,大豐路,16,9,11
屏東縣,來義鄉,中山路,16,9,12
屏東縣,來義鄉,中心路,16,9,13
屏東縣,來義鄉,中正路,16,9,14
屏東縣,來義鄉,中巷,16,9,15
屏東縣,來義鄉,中華路,16,9,16
屏東縣,來義鄉,中興路,16,9,17
屏東縣,來義鄉,內舘路,16,9,18
屏東縣,來義鄉,公園街,16,9,19
屏東縣,來義鄉,文化一路,16,9,20
屏東縣,來義鄉,文化二路,16,9,21
屏東縣,來義鄉,文化三路,16,9,22
屏東縣,來義鄉,文昌街,16,9,23
屏東縣,來義鄉,冬根路,16,9,24
屏東縣,來義鄉,北興路,16,9,25
屏東縣,來義鄉,四塊路,16,9,26
屏東縣,來義鄉,民生路,16,9,27
屏東縣,來義鄉,民有街,16,9,28
屏東縣,來義鄉,民享街,16,9,29
屏東縣,來義鄉,民治街,16,9,30
屏東縣,來義鄉,民族路,16,9,31
屏東縣,來義鄉,民學路,16,9,32
屏東縣,來義鄉,永昌街,16,9,33
屏東縣,來義鄉,永泰街,16,9,34
屏東縣,來義鄉,永富街,16,9,35
屏東縣,來義鄉,玉光街,16,9,36
屏東縣,來義鄉,石光街,16,9,37
屏東縣,來義鄉,光明路,16,9,38
屏東縣,來義鄉,光前巷,16,9,39
屏東縣,來義鄉,西昌路,16,9,40
屏東縣,來義鄉,西巷,16,9,41
屏東縣,來義鄉,西邊路,16,9,42
屏東縣,來義鄉,佳和路,16,9,43
屏東縣,來義鄉,佳昌路,16,9,44
屏東縣,來義鄉,佳園路,16,9,45
屏東縣,來義鄉,佳農街,16,9,46
屏東縣,來義鄉,佳興路,16,9,47
屏東縣,來義鄉,佳豐路,16,9,48
屏東縣,來義鄉,和平路,16,9,49
屏東縣,來義鄉,和興街,16,9,50
屏東縣,來義鄉,官埔,16,9,51
屏東縣,來義鄉,忠孝街,16,9,52
屏東縣,來義鄉,忠和街,16,9,53
屏東縣,來義鄉,忠信巷,16,9,54
屏東縣,來義鄉,忠信街,16,9,55
屏東縣,來義鄉,忠愛街,16,9,56
屏東縣,來義鄉,忠義街,16,9,57
屏東縣,來義鄉,東角路,16,9,58
屏東縣,來義鄉,東昌路,16,9,59
屏東縣,來義鄉,東鎮路,16,9,60
屏東縣,來義鄉,武丁路,16,9,61
屏東縣,來義鄉,羌光路,16,9,62
屏東縣,來義鄉,南寮路,16,9,63
屏東縣,來義鄉,後巷,16,9,64
屏東縣,來義鄉,炯興路,16,9,65
屏東縣,來義鄉,國中巷,16,9,66
屏東縣,來義鄉,啟南路,16,9,67
屏東縣,來義鄉,頂巷,16,9,68
屏東縣,來義鄉,堤防,16,9,69
屏東縣,來義鄉,堤防路,16,9,70
屏東縣,來義鄉,復興路,16,9,71
屏東縣,來義鄉,番寮路,16,9,72
屏東縣,來義鄉,進學街,16,9,73
屏東縣,來義鄉,塭田路,16,9,74
屏東縣,來義鄉,新民巷,16,9,75
屏東縣,來義鄉,新埔路,16,9,76
屏東縣,來義鄉,溝渚路,16,9,77
屏東縣,來義鄉,義和路,16,9,78
屏東縣,來義鄉,葫爐路,16,9,79
屏東縣,來義鄉,禮義巷,16,9,80
屏東縣,來義鄉,豐海路,16,9,81
屏東縣,來義鄉,豐漁路,16,9,82
屏東縣,來義鄉,庄美路,16,9,83
屏東縣,來義鄉,羗光路,16,9,84
屏東縣,枋山鄉,十全路,16,10,1
屏東縣,枋山鄉,十美路,16,10,2
屏東縣,枋山鄉,三民一巷,16,10,3
屏東縣,枋山鄉,三民二巷,16,10,4
屏東縣,枋山鄉,三民巷,16,10,5
屏東縣,枋山鄉,上隆路,16,10,6
屏東縣,枋山鄉,大平路,16,10,7
屏東縣,枋山鄉,大同路,16,10,8
屏東縣,枋山鄉,大安街,16,10,9
屏東縣,枋山鄉,大東路,16,10,10
屏東縣,枋山鄉,大豐路,16,10,11
屏東縣,枋山鄉,中山路,16,10,12
屏東縣,枋山鄉,中心路,16,10,13
屏東縣,枋山鄉,中正路,16,10,14
屏東縣,枋山鄉,中巷,16,10,15
屏東縣,枋山鄉,中華路,16,10,16
屏東縣,枋山鄉,中興路,16,10,17
屏東縣,枋山鄉,內舘路,16,10,18
屏東縣,枋山鄉,公園街,16,10,19
屏東縣,枋山鄉,文化一路,16,10,20
屏東縣,枋山鄉,文化二路,16,10,21
屏東縣,枋山鄉,文化三路,16,10,22
屏東縣,枋山鄉,文昌街,16,10,23
屏東縣,枋山鄉,冬根路,16,10,24
屏東縣,枋山鄉,北興路,16,10,25
屏東縣,枋山鄉,四塊路,16,10,26
屏東縣,枋山鄉,民生路,16,10,27
屏東縣,枋山鄉,民有街,16,10,28
屏東縣,枋山鄉,民享街,16,10,29
屏東縣,枋山鄉,民治街,16,10,30
屏東縣,枋山鄉,民族路,16,10,31
屏東縣,枋山鄉,民學路,16,10,32
屏東縣,枋山鄉,永昌街,16,10,33
屏東縣,枋山鄉,永泰街,16,10,34
屏東縣,枋山鄉,永富街,16,10,35
屏東縣,枋山鄉,玉光街,16,10,36
屏東縣,枋山鄉,石光街,16,10,37
屏東縣,枋山鄉,光明路,16,10,38
屏東縣,枋山鄉,光前巷,16,10,39
屏東縣,枋山鄉,西昌路,16,10,40
屏東縣,枋山鄉,西巷,16,10,41
屏東縣,枋山鄉,西邊路,16,10,42
屏東縣,枋山鄉,佳和路,16,10,43
屏東縣,枋山鄉,佳昌路,16,10,44
屏東縣,枋山鄉,佳園路,16,10,45
屏東縣,枋山鄉,佳農街,16,10,46
屏東縣,枋山鄉,佳興路,16,10,47
屏東縣,枋山鄉,佳豐路,16,10,48
屏東縣,枋山鄉,和平路,16,10,49
屏東縣,枋山鄉,和興街,16,10,50
屏東縣,枋山鄉,官埔,16,10,51
屏東縣,枋山鄉,忠孝街,16,10,52
屏東縣,枋山鄉,忠和街,16,10,53
屏東縣,枋山鄉,忠信巷,16,10,54
屏東縣,枋山鄉,忠信街,16,10,55
屏東縣,枋山鄉,忠愛街,16,10,56
屏東縣,枋山鄉,忠義街,16,10,57
屏東縣,枋山鄉,東角路,16,10,58
屏東縣,枋山鄉,東昌路,16,10,59
屏東縣,枋山鄉,東鎮路,16,10,60
屏東縣,枋山鄉,武丁路,16,10,61
屏東縣,枋山鄉,羌光路,16,10,62
屏東縣,枋山鄉,南寮路,16,10,63
屏東縣,枋山鄉,後巷,16,10,64
屏東縣,枋山鄉,炯興路,16,10,65
屏東縣,枋山鄉,國中巷,16,10,66
屏東縣,枋山鄉,啟南路,16,10,67
屏東縣,枋山鄉,頂巷,16,10,68
屏東縣,枋山鄉,堤防,16,10,69
屏東縣,枋山鄉,堤防路,16,10,70
屏東縣,枋山鄉,復興路,16,10,71
屏東縣,枋山鄉,番寮路,16,10,72
屏東縣,枋山鄉,進學街,16,10,73
屏東縣,枋山鄉,塭田路,16,10,74
屏東縣,枋山鄉,新民巷,16,10,75
屏東縣,枋山鄉,新埔路,16,10,76
屏東縣,枋山鄉,溝渚路,16,10,77
屏東縣,枋山鄉,義和路,16,10,78
屏東縣,枋山鄉,葫爐路,16,10,79
屏東縣,枋山鄉,禮義巷,16,10,80
屏東縣,枋山鄉,豐海路,16,10,81
屏東縣,枋山鄉,豐漁路,16,10,82
屏東縣,枋山鄉,庄美路,16,10,83
屏東縣,枋山鄉,羗光路,16,10,84
屏東縣,枋寮鄉,力行街,16,11,1
屏東縣,枋寮鄉,三民路,16,11,2
屏東縣,枋寮鄉,大同路,16,11,3
屏東縣,枋寮鄉,大庄路,16,11,4
屏東縣,枋寮鄉,工業一街,16,11,5
屏東縣,枋寮鄉,工業七街,16,11,6
屏東縣,枋寮鄉,工業九街,16,11,7
屏東縣,枋寮鄉,工業二街,16,11,8
屏東縣,枋寮鄉,工業八街,16,11,9
屏東縣,枋寮鄉,工業三街,16,11,10
屏東縣,枋寮鄉,工業五街,16,11,11
屏東縣,枋寮鄉,工業六街,16,11,12
屏東縣,枋寮鄉,工業路,16,11,13
屏東縣,枋寮鄉,中山路,16,11,14
屏東縣,枋寮鄉,中山路二段,16,11,15
屏東縣,枋寮鄉,中山路三段,16,11,16
屏東縣,枋寮鄉,中正大路,16,11,17
屏東縣,枋寮鄉,中庄北路,16,11,18
屏東縣,枋寮鄉,中庄東路,16,11,19
屏東縣,枋寮鄉,中庄南路,16,11,20
屏東縣,枋寮鄉,中庄路,16,11,21
屏東縣,枋寮鄉,中庄環路,16,11,22
屏東縣,枋寮鄉,中華路,16,11,23
屏東縣,枋寮鄉,中興路,16,11,24
屏東縣,枋寮鄉,仁愛街,16,11,25
屏東縣,枋寮鄉,內寮一路,16,11,26
屏東縣,枋寮鄉,內寮二路,16,11,27
屏東縣,枋寮鄉,內寮三路,16,11,28
屏東縣,枋寮鄉,內寮路,16,11,29
屏東縣,枋寮鄉,公正路,16,11,30
屏東縣,枋寮鄉,公路,16,11,31
屏東縣,枋寮鄉,太源路,16,11,32
屏東縣,枋寮鄉,文明路,16,11,33
屏東縣,枋寮鄉,北玄街,16,11,34
屏東縣,枋寮鄉,市場街,16,11,35
屏東縣,枋寮鄉,民生路,16,11,36
屏東縣,枋寮鄉,民族路,16,11,37
屏東縣,枋寮鄉,民權路,16,11,38
屏東縣,枋寮鄉,永翔路,16,11,39
屏東縣,枋寮鄉,玉泉路,16,11,40
屏東縣,枋寮鄉,瓦磘一路,16,11,41
屏東縣,枋寮鄉,瓦磘二路,16,11,42
屏東縣,枋寮鄉,瓦磘三路,16,11,43
屏東縣,枋寮鄉,瓦磘五路,16,11,44
屏東縣,枋寮鄉,瓦磘六路,16,11,45
屏東縣,枋寮鄉,瓦磘路,16,11,46
屏東縣,枋寮鄉,安平路,16,11,47
屏東縣,枋寮鄉,安樂路,16,11,48
屏東縣,枋寮鄉,成功路,16,11,49
屏東縣,枋寮鄉,自立路,16,11,50
屏東縣,枋寮鄉,自強路,16,11,51
屏東縣,枋寮鄉,西安路,16,11,52
屏東縣,枋寮鄉,延壽街,16,11,53
屏東縣,枋寮鄉,忠誠路,16,11,54
屏東縣,枋寮鄉,東山路,16,11,55
屏東縣,枋寮鄉,東林路,16,11,56
屏東縣,枋寮鄉,東海路,16,11,57
屏東縣,枋寮鄉,沿山路,16,11,58
屏東縣,枋寮鄉,沿山路一段,16,11,59
屏東縣,枋寮鄉,沿山路二段,16,11,60
屏東縣,枋寮鄉,沿海路,16,11,61
屏東縣,枋寮鄉,金山路,16,11,62
屏東縣,枋寮鄉,金城路,16,11,63
屏東縣,枋寮鄉,金榮路,16,11,64
屏東縣,枋寮鄉,青山路,16,11,65
屏東縣,枋寮鄉,保生路,16,11,66
屏東縣,枋寮鄉,保安路,16,11,67
屏東縣,枋寮鄉,南山路,16,11,68
屏東縣,枋寮鄉,屏南路,16,11,69
屏東縣,枋寮鄉,建興東路,16,11,70
屏東縣,枋寮鄉,建興路,16,11,71
屏東縣,枋寮鄉,研發路,16,11,72
屏東縣,枋寮鄉,科技路,16,11,73
屏東縣,枋寮鄉,海邊路,16,11,74
屏東縣,枋寮鄉,海鷗路,16,11,75
屏東縣,枋寮鄉,國宅路,16,11,76
屏東縣,枋寮鄉,莊敬路,16,11,77
屏東縣,枋寮鄉,頂營一路,16,11,78
屏東縣,枋寮鄉,頂營二路,16,11,79
屏東縣,枋寮鄉,頂營路,16,11,80
屏東縣,枋寮鄉,勝利路,16,11,81
屏東縣,枋寮鄉,復興路,16,11,82
屏東縣,枋寮鄉,隆山路,16,11,83
屏東縣,枋寮鄉,隆安路,16,11,84
屏東縣,枋寮鄉,隆華路,16,11,85
屏東縣,枋寮鄉,隆興路,16,11,86
屏東縣,枋寮鄉,新開一路,16,11,87
屏東縣,枋寮鄉,新開七路,16,11,88
屏東縣,枋寮鄉,新開二路,16,11,89
屏東縣,枋寮鄉,新開三路,16,11,90
屏東縣,枋寮鄉,新開五路,16,11,91
屏東縣,枋寮鄉,新開六路,16,11,92
屏東縣,枋寮鄉,新開路,16,11,93
屏東縣,枋寮鄉,義民路,16,11,94
屏東縣,枋寮鄉,義和路,16,11,95
屏東縣,枋寮鄉,蜈蜞一路,16,11,96
屏東縣,枋寮鄉,蜈蜞二路,16,11,97
屏東縣,枋寮鄉,蜈蜞路,16,11,98
屏東縣,枋寮鄉,農場路,16,11,99
屏東縣,枋寮鄉,僑德路,16,11,100
屏東縣,枋寮鄉,實踐街,16,11,101
屏東縣,枋寮鄉,福東路,16,11,102
屏東縣,枋寮鄉,福德路,16,11,103
屏東縣,枋寮鄉,精進路,16,11,104
屏東縣,枋寮鄉,德聖路,16,11,105
屏東縣,枋寮鄉,德興路,16,11,106
屏東縣,枋寮鄉,儲運路,16,11,107
屏東縣,枋寮鄉,臨海路,16,11,108
屏東縣,枋寮鄉,臨海路二段,16,11,109
屏東縣,枋寮鄉,豐漁路,16,11,110
屏東縣,東港鎮,三和一路,16,12,1
屏東縣,東港鎮,三和二路,16,12,2
屏東縣,東港鎮,三和三路,16,12,3
屏東縣,東港鎮,三和四路,16,12,4
屏東縣,東港鎮,三和路,16,12,5
屏東縣,東港鎮,下廍路,16,12,6
屏東縣,東港鎮,大同路,16,12,7
屏東縣,東港鎮,大成路,16,12,8
屏東縣,東港鎮,大利路一段,16,12,9
屏東縣,東港鎮,大利路二段,16,12,10
屏東縣,東港鎮,大利路三段,16,12,11
屏東縣,東港鎮,大東一路,16,12,12
屏東縣,東港鎮,大東路,16,12,13
屏東縣,東港鎮,大順路,16,12,14
屏東縣,東港鎮,大潭路,16,12,15
屏東縣,東港鎮,大鵬七路,16,12,16
屏東縣,東港鎮,大鵬三路,16,12,17
屏東縣,東港鎮,大鵬五路,16,12,18
屏東縣,東港鎮,大鵬路,16,12,19
屏東縣,東港鎮,中山路,16,12,20
屏東縣,東港鎮,中正路,16,12,21
屏東縣,東港鎮,中正路一段,16,12,22
屏東縣,東港鎮,中正路二段,16,12,23
屏東縣,東港鎮,中正路三段,16,12,24
屏東縣,東港鎮,中興街,16,12,25
屏東縣,東港鎮,文昌街,16,12,26
屏東縣,東港鎮,水源一街,16,12,27
屏東縣,東港鎮,水源二街,16,12,28
屏東縣,東港鎮,水源三街,16,12,29
屏東縣,東港鎮,水源路,16,12,30
屏東縣,東港鎮,平和路,16,12,31
屏東縣,東港鎮,光復路,16,12,32
屏東縣,東港鎮,光復路一段,16,12,33
屏東縣,東港鎮,光復路二段,16,12,34
屏東縣,東港鎮,光復路三段,16,12,35
屏東縣,東港鎮,共和街,16,12,36
屏東縣,東港鎮,共興一街,16,12,37
屏東縣,東港鎮,共興二街,16,12,38
屏東縣,東港鎮,安漁路,16,12,39
屏東縣,東港鎮,成功路,16,12,40
屏東縣,東港鎮,和平街,16,12,41
屏東縣,東港鎮,和東路,16,12,42
屏東縣,東港鎮,和美街,16,12,43
屏東縣,東港鎮,延平路,16,12,44
屏東縣,東港鎮,明祥街,16,12,45
屏東縣,東港鎮,明智路,16,12,46
屏東縣,東港鎮,明德一街,16,12,47
屏東縣,東港鎮,明德一路,16,12,48
屏東縣,東港鎮,明德二街,16,12,49
屏東縣,東港鎮,明德路,16,12,50
屏東縣,東港鎮,明禮一街,16,12,51
屏東縣,東港鎮,明禮二街,16,12,52
屏東縣,東港鎮,明禮三街,16,12,53
屏東縣,東港鎮,明禮五街,16,12,54
屏東縣,東港鎮,明禮路,16,12,55
屏東縣,東港鎮,東隆街,16,12,56
屏東縣,東港鎮,東新路,16,12,57
屏東縣,東港鎮,沿海五路,16,12,58
屏東縣,東港鎮,沿海路,16,12,59
屏東縣,東港鎮,長春一路,16,12,60
屏東縣,東港鎮,長春二路,16,12,61
屏東縣,東港鎮,信義街,16,12,62
屏東縣,東港鎮,南平路,16,12,63
屏東縣,東港鎮,南新路,16,12,64
屏東縣,東港鎮,南興路,16,12,65
屏東縣,東港鎮,船頭路,16,12,66
屏東縣,東港鎮,通明街,16,12,67
屏東縣,東港鎮,頂中街,16,12,68
屏東縣,東港鎮,頂新街,16,12,69
屏東縣,東港鎮,博愛街,16,12,70
屏東縣,東港鎮,富漁二路,16,12,71
屏東縣,東港鎮,富漁三路,16,12,72
屏東縣,東港鎮,富漁五路,16,12,73
屏東縣,東港鎮,富漁四路,16,12,74
屏東縣,東港鎮,富漁路,16,12,75
屏東縣,東港鎮,朝陽街,16,12,76
屏東縣,東港鎮,朝隆路,16,12,77
屏東縣,東港鎮,順漁路,16,12,78
屏東縣,東港鎮,新生一路,16,12,79
屏東縣,東港鎮,新生二路,16,12,80
屏東縣,東港鎮,新生三路,16,12,81
屏東縣,東港鎮,新基街,16,12,82
屏東縣,東港鎮,新勝街,16,12,83
屏東縣,東港鎮,新義路,16,12,84
屏東縣,東港鎮,新學路,16,12,85
屏東縣,東港鎮,新興一街,16,12,86
屏東縣,東港鎮,新興二街,16,12,87
屏東縣,東港鎮,新興三街,16,12,88
屏東縣,東港鎮,嘉和街,16,12,89
屏東縣,東港鎮,嘉新一街,16,12,90
屏東縣,東港鎮,嘉新二街,16,12,91
屏東縣,東港鎮,嘉新路,16,12,92
屏東縣,東港鎮,嘉新路一段,16,12,93
屏東縣,東港鎮,嘉新路二段,16,12,94
屏東縣,東港鎮,嘉漁街,16,12,95
屏東縣,東港鎮,嘉蓮路,16,12,96
屏東縣,東港鎮,福德街,16,12,97
屏東縣,東港鎮,興中東一街,16,12,98
屏東縣,東港鎮,興中東二街,16,12,99
屏東縣,東港鎮,興中東三街,16,12,100
屏東縣,東港鎮,興中南二街,16,12,101
屏東縣,東港鎮,興中南八街,16,12,102
屏東縣,東港鎮,興中南三街,16,12,103
屏東縣,東港鎮,興中南五街,16,12,104
屏東縣,東港鎮,興中南六街,16,12,105
屏東縣,東港鎮,興安一街,16,12,106
屏東縣,東港鎮,興安二街,16,12,107
屏東縣,東港鎮,興安三街,16,12,108
屏東縣,東港鎮,興和路,16,12,109
屏東縣,東港鎮,興東一街,16,12,110
屏東縣,東港鎮,興東二街,16,12,111
屏東縣,東港鎮,興東三街,16,12,112
屏東縣,東港鎮,興東中街,16,12,113
屏東縣,東港鎮,興東四街,16,12,114
屏東縣,東港鎮,興東路,16,12,115
屏東縣,東港鎮,興農路,16,12,116
屏東縣,東港鎮,興漁街,16,12,117
屏東縣,東港鎮,環美一街,16,12,118
屏東縣,東港鎮,環美七街,16,12,119
屏東縣,東港鎮,環美九街,16,12,120
屏東縣,東港鎮,環美二街,16,12,121
屏東縣,東港鎮,環美八街,16,12,122
屏東縣,東港鎮,環美十一街,16,12,123
屏東縣,東港鎮,環美三街,16,12,124
屏東縣,東港鎮,環美五街,16,12,125
屏東縣,東港鎮,環美六街,16,12,126
屏東縣,東港鎮,環美路,16,12,127
屏東縣,東港鎮,豐漁街,16,12,128
屏東縣,東港鎮,鎮海路,16,12,129
屏東縣,東港鎮,鵬灣大道一段,16,12,130
屏東縣,東港鎮,鵬灣大道二段,16,12,131
屏東縣,東港鎮,鵬灣大道五段,16,12,132
屏東縣,林邊鄉,下庄,16,13,1
屏東縣,林邊鄉,中山路,16,13,2
屏東縣,林邊鄉,中正路,16,13,3
屏東縣,林邊鄉,中林三巷,16,13,4
屏東縣,林邊鄉,中林路,16,13,5
屏東縣,林邊鄉,中華路,16,13,6
屏東縣,林邊鄉,中興路,16,13,7
屏東縣,林邊鄉,仁和路,16,13,8
屏東縣,林邊鄉,仁愛路,16,13,9
屏東縣,林邊鄉,文化路,16,13,10
屏東縣,林邊鄉,永和路,16,13,11
屏東縣,林邊鄉,永樂街,16,13,12
屏東縣,林邊鄉,光明路,16,13,13
屏東縣,林邊鄉,光前路,16,13,14
屏東縣,林邊鄉,成功路,16,13,15
屏東縣,林邊鄉,和平路,16,13,16
屏東縣,林邊鄉,官埔,16,13,17
屏東縣,林邊鄉,忠仁路,16,13,18
屏東縣,林邊鄉,忠孝路,16,13,19
屏東縣,林邊鄉,忠信路,16,13,20
屏東縣,林邊鄉,忠勇路,16,13,21
屏東縣,林邊鄉,忠貞路,16,13,22
屏東縣,林邊鄉,忠愛路,16,13,23
屏東縣,林邊鄉,忠義路,16,13,24
屏東縣,林邊鄉,忠誠路,16,13,25
屏東縣,林邊鄉,忠實路,16,13,26
屏東縣,林邊鄉,忠福巷,16,13,27
屏東縣,林邊鄉,信義路,16,13,28
屏東縣,林邊鄉,美華路,16,13,29
屏東縣,林邊鄉,陸興路,16,13,30
屏東縣,林邊鄉,勝利,16,13,31
屏東縣,林邊鄉,堤防,16,13,32
屏東縣,林邊鄉,復興路,16,13,33
屏東縣,林邊鄉,新興路,16,13,34
屏東縣,林邊鄉,裕後路,16,13,35
屏東縣,林邊鄉,榮農路,16,13,36
屏東縣,林邊鄉,豊作路,16,13,37
屏東縣,林邊鄉,豊漁路,16,13,38
